type,air_temperature_k,process_temperature_k,rotational_speed_rpm,torque_nm,tool_wear_min,temperature_difference_k,power_w,tool_wear_torque
0,-0.20305809054628973,0.6718793727424964,-0.6042763406151362,-0.17001459343864492,0.25649278744114196,1.3996791011373368,-0.5103006697428104,0.15833889788235295
0,-1.4551119229935894,-1.1532598401403102,-0.7534709952411822,1.4070017940482134,1.1211635388516727,1.1996374255989646,1.5534573789688821,1.908231895812992
0,0.347845595730505,0.40148837824135414,-0.10696082519498283,0.5885502511752868,0.6023610880053543,-0.10063346540049574,0.9544164815126349,0.850608156512096
1,-0.5536331636315563,-1.220857588765615,-0.9247685616636795,2.3552078498156277,-1.2213081331514015,-0.700758492015675,2.6625077299984814,-0.8491784761668357
0,-0.6537974702273347,-0.13929361076096888,-1.02423166474771,1.3271528630362202,1.6399659896979912,1.0996165878298076,1.1888063812688394,2.4811749555241263
0,-0.15297593724841485,-0.6124778511379871,-1.0629117603915,1.5267751905662021,0.4923120832803776,-0.6007376542464594,1.4154522934195652,1.2000051960202847
0,0.347845595730505,-0.3420868566368448,-0.1732695605843366,-0.010316731414659172,-0.7653908278622126,-1.2008626808616387,0.01705219112855843,-0.6909870427713186
1,1.4997351215820263,1.8886388479977136,0.6003323522914575,-0.7888438087815887,-0.0579329403445056,-0.20065430316971122,-0.6927384710612586,-0.34194461306675134
1,0.19759913583682334,1.1450636131195147,1.6170662949282155,-1.5773520025250178,1.1211635388516727,1.29965826336818,-1.5292844410935698,0.010324765850770875
1,0.9989135886031064,0.7394771213678013,-0.7368938113938438,0.8780026260937606,0.8067378110660252,-0.9008001675540473,0.841606210619223,1.225714406782838
0,-0.8541260834188912,-1.2884553373908814,-1.178952047322869,1.8361897982376745,-0.27803094979445886,-0.20065430316971122,1.7034641804918826,0.3380551463576905
0,-0.5536331636315563,0.19869513236547823,-0.460607413938203,0.40889015639830334,0.1621650691054477,1.3996791011373955,0.41161470715846055,0.31954451460865224
0,-1.0043725433125728,-1.018064342889739,0.8987216615435496,-1.3278240931125402,1.4984744121944498,0.4994915612146266,-1.4209857998013309,0.3962466151319659
0,1.2994065083904698,0.9422703672436388,1.0976478677116108,-1.4176541405010321,0.31937793299827144,-1.2008626808616956,-1.4798713549854792,-0.3547105659971226
0,-1.4551119229935894,-1.220857588765615,-1.0629117603915,1.0776249536237426,-0.9226036917550363,1.099616587829749,0.8235206304863785,-0.6430792583020644
0,1.9003923479651679,1.8210410993724089,0.6887439994772626,-1.0683150673235635,1.1054422524623904,-1.10084184309248,-1.0975742215942648,0.3236579883306609
0,-0.7038796235252095,-0.13929361076096888,0.5395493448512165,-0.5393158993691112,1.5613595577515793,1.1996374255989646,-0.32756990546324427,1.0140123540208483
0,0.7985849754115499,0.7394771213678013,2.0314958911116765,-1.8468421446904935,-0.08937551312307035,-0.5007168164773008,-1.8548541797808504,-0.74811468213473
1,1.149160048496788,0.8070748699930677,-0.18984674443167504,-0.32971245546262995,-0.4666863864658474,-1.10084184309248,-0.46494023793014466,-0.5106679576298246
1,-0.9042082367167945,-0.6800755997632919,-0.7147908995973925,0.7582292295757719,-0.49812895924441214,0.7995540745222163,0.6954372238868307,-0.24293755589564994
0,-1.6053583828872708,-1.423650834641491,0.9374017571873393,-1.1581451147120556,0.1621650691054477,1.099616587829749,-1.1190191103478957,-0.3374056075803972
1,-1.4050297696957144,-1.1532598401403102,1.3076255297778978,-1.1980695802180519,-1.0169314100907305,1.0996165878298076,-1.0025760987366554,-1.098823777916318
0,0.09743482924104507,0.13109738374017343,0.3350974107340424,-0.8487305070405835,-1.3313571378763782,-0.0006126276313370987,-0.9369523954468589,-1.2688591787527905
0,0.4980920556241866,0.46908612686662055,-0.819779730630536,0.4987202037867951,0.24077150105185957,-0.3006751409389267,0.25394204148627975,0.43699128156806766
2,-0.6537974702273347,-0.47728235388741597,-0.758996723190295,0.5286635529162921,1.2940976891337788,0.5995123989838439,0.34335433721862746,1.526352598293081
1,-0.9542903900146694,-1.423650834641491,-0.2395782959736904,-0.0003356150381599309,-1.6929467248298729,-0.2006543031697663,-0.015095611137811743,-1.5257739814765119
0,0.7485028221136465,0.19869513236547823,-0.6871622598518284,0.15936224698582582,-1.2527507059299663,-1.2008626808616387,-0.11040622782061138,-1.1127244822182776
0,0.54817420892209,0.7394771213678013,0.9484532130855649,-1.0882773000765618,0.9796719613481313,-0.0006126276313370987,-0.9965117654415709,0.2284807170386706
1,-1.6053583828872708,-1.4912485832667572,0.6887439994772626,-0.7189759941460955,0.5394759424482247,0.9995957500605904,-0.5288354597493625,0.12585663987063042
0,-0.9042082367167945,-1.085662091515044,-0.3445671270068339,0.9877949062352509,-0.5610141048015417,0.19942904790703703,1.3386178741510972,-0.2517318790254612
1,-1.3048654630999361,-0.6800755997632919,-0.10696082519498283,-0.2997691063331329,0.6180823743946366,1.5997207766757713,-0.366651164476008,0.402948740420411
1,-0.5536331636315563,-0.7476733483885967,-0.2893098475157057,-0.05024119692065543,-1.2213081331514015,-0.0006126276313370987,-0.12285715366800586,-1.105561364185125
0,-0.3533045504399714,-0.6124778511379871,0.06433674122751445,-0.0901656624266517,0.6180823743946366,-0.20065430316971122,0.06342822787308927,0.5124167867983445
0,-0.8541260834188912,-1.220857588765615,0.6832182715281497,-1.1581451147120556,-0.6396205367479536,-0.10063346540055436,-1.2465947144815122,-0.851022447145667
1,0.4980920556241866,0.6718793727424964,-0.642956436258926,-0.1400712443091472,1.4355892666373202,-0.0006126276313370987,-0.4947931636677795,1.1981257640610914
0,0.7485028221136465,0.7394771213678013,-0.582173428818685,0.9578515571057539,0.3350992193875538,-0.40069597870808354,1.0870701103055809,0.743161386014805
1,0.2476812891347267,1.0774658644942483,-0.3500928549559467,-0.0901656624266517,1.4355892666373202,1.0996165878298076,-0.22294306661698354,1.2334094395214232
0,0.2977634424326301,-0.004098113510397719,-0.6319049803607003,0.9478704407292546,1.0425571069052608,-0.6007376542465181,1.029561481038674,1.5284802571148095
1,0.6483385155178683,0.5366838754919253,-0.4661331418873158,0.11943778147982956,-0.8125546870300597,-0.5007168164773008,-0.004744253178409015,-0.7076182425611633
1,-1.4050297696957144,-1.085662091515044,1.788363861350713,-1.3976919077480339,0.03639477799118867,1.1996374255989646,-1.1285501720161752,-0.5115899431192404
0,-0.6037153169294313,-0.815271097013863,-0.09038364134764437,0.4388335055278003,-0.8282759734193421,-0.0006126276313370987,0.7447721865386236,-0.6598168410329955
0,0.19759913583682334,-0.004098113510397719,1.2689454341341082,-1.3877107913715347,-1.0955378420371424,-0.40069597870808354,-1.3499422817309035,-1.174071978244784
0,0.7985849754115499,0.7394771213678013,-0.7258423554956182,0.4388335055278003,-0.02649036756594084,-0.5007168164773008,0.24614922672061584,0.14316159828735597
1,-0.6537974702273347,-0.27448910801154003,-0.6374307083098131,1.0377004881177463,-1.1898655603728368,0.8995749122914317,1.1498813691686705,-0.9538592901958799
0,0.7485028221136465,0.46908612686662055,-0.5766477008695721,-0.15005236068564642,1.8286214263693796,-0.8007793297848904,-0.4635730774449405,1.5323809649546452
1,-1.0043725433125728,-1.2884553373908814,0.06986246917662726,-0.3396935718391292,1.2940976891337788,0.09940821013788016,-0.3116522512426539,0.9401825929068678
1,1.0990778951988847,1.0774658644942483,0.2908915871411399,-0.22990129169763895,-0.45096510007656504,-0.6007376542464594,0.0023259196165035063,-0.46963960335082594
0,0.2977634424326301,0.2662928809907446,-0.250629751871916,0.7282858804462741,0.1621650691054477,-0.2006543031697663,1.0421295920705143,0.4534451764561016
1,-1.2547833098020327,-0.4096846052621496,-0.5876991567677977,0.8280970442112651,0.4923120832803776,1.8997832899833005,0.900306222594663,0.8549698570966396
0,-1.354947616397811,-0.8828688456391679,-0.26720693571925447,0.019626617714838552,0.06783735076975342,1.3996791011373368,-0.0055059568773076035,0.07082119834858587
0,0.04735267594317017,1.0098681158689435,3.7499972832857624,-2.295992381632953,0.24077150105185957,1.3996791011373368,-2.1765763382454852,-0.7842848821041152
2,0.9989135886031064,0.6042816241171917,0.7716299187139548,-1.0982584164530609,1.7971788535908149,-1.10084184309248,-1.1038436289621298,0.7572039342382132
0,-0.4033867037378747,-1.085662091515044,-0.8087282747323103,0.8380781605877643,-1.1427017012049896,-0.8007793297848904,0.7252413224642796,-0.9250649741418203
1,1.0489957419010099,0.46908612686662055,-0.968974385256582,0.7781914623287696,1.6556872760872736,-1.4009043564000696,0.5082534225983155,2.0846502731146503
1,-0.0027294773547332,-0.5448801025127208,0.5284978889529909,-0.7589004596520917,-1.6300615792727433,-0.8007793297848904,-0.6855901748100484,-1.4798165509271752
0,0.6984206688157432,0.5366838754919253,-0.5987506126660234,0.4288523891513011,-1.362799710654943,-0.6007376542464594,0.3318994854390241,-1.1958804811675015
0,0.39792774902840833,0.19869513236547823,-0.013023450060064964,-0.6690704122636,-0.8754398325871893,-0.5007168164773008,-0.8605769514841356,-0.9117316455256549
2,-0.15297593724841485,-0.5448801025127208,0.18037702815888357,-0.7189759941460955,0.5394759424482247,-0.5007168164773008,-0.8235171369030675,0.12585663987063042
1,-1.6053583828872708,-1.423650834641491,1.6778493023684564,-1.4775408387600268,0.13072249632688293,1.099616587829749,-1.323311948565536,-0.4891786035303665
2,-1.0043725433125728,-1.558846331892062,0.042233829431063186,-0.31973133908613144,1.2312125435766494,-0.3006751409389267,-0.2993087451476691,0.9014592023514081
0,0.4980920556241866,0.6042816241171917,0.7716299187139548,-1.0184094854410681,-0.6867843959158006,-0.10063346540055436,-0.9726743458388338,-0.849462164009733
0,-2.156262069164094,-2.64041030989667,-1.0850146721879512,1.4369451431777103,0.17788635549473006,0.399470723445468,1.2758163807200422,0.7698280432471357
1,-0.3533045504399714,0.46908612686662055,-0.9137171057654538,0.8879837424702598,1.7971788535908149,1.3996791011373368,0.7025269275458165,2.3237991246769383
0,0.39792774902840833,-0.20689135938627365,-0.9192428337145667,0.5386446692927913,1.1211635388516727,-1.10084184309248,0.2284737947333341,1.355998048633349
0,-0.7038796235252095,-0.20689135938627365,0.4842920653600884,-0.6590892958871006,-0.13653937229091748,1.099616587829749,-0.552018595405609,-0.3532212048219127
0,0.19759913583682334,1.0098681158689435,-0.26168120777014164,0.45879573828079884,0.6495249471732014,1.0996165878298076,0.6395008291779085,0.8307500075092966
0,0.19759913583682334,0.3338906296160494,4.888297240803002,-2.5455202910454306,-1.5042912881584842,0.09940821013788016,-2.426376089756348,-1.4640718756463842
0,0.6483385155178683,0.3338906296160494,-0.9634486573074692,0.7682103459522711,-0.5924566775801064,-0.8007793297848904,0.4995914843813442,-0.34173184718457855
0,-0.0027294773547332,-0.27448910801154003,0.854515837950647,-1.1282017655825582,-0.21514580423732937,-0.40069597870808354,-1.1109919252133402,-0.5691076532666353
0,0.6984206688157432,0.19869513236547823,3.66711136404907,-2.3359168471389493,0.9639506749588489,-1.1008418430924232,-2.2875311770518345,-0.5309516383969701
0,1.199242201794663,0.6042816241171917,-0.3887729505997364,-0.04026008054415619,-0.3409160953515884,-1.5009251941692283,-0.1779439557896939,-0.31811483426339177
1,-1.354947616397811,-0.9504665942644343,0.24668576354823735,-1.0583339509470646,0.5237546560589423,1.29965826336818,-1.3110075041986993,-0.055774501544262674
1,2.1007209611567244,2.4294208370000367,-0.6374307083098131,0.3689656908923071,0.6809675199517662,-0.6007376542464594,0.218181029366156,0.8141897296801762
0,-0.5536331636315563,-0.004098113510397719,0.9926590366784674,-1.2679373948535455,-0.781112114251495,1.0996165878298076,-1.2759398377532132,-0.9642848184223498
0,-1.3048654630999361,-0.5448801025127208,0.4456119697162987,-0.6790515286400984,-1.2527507059299663,1.7997624522141438,-0.6064901753089535,-1.1961287080300367
0,1.0489957419010099,0.8070748699930677,-0.47165886983642863,0.6783802985637786,-1.6929467248298729,-0.900800167554106,0.7863729270169774,-1.5257739814765119
0,0.9488314353052031,0.6042816241171917,-0.29483557546481853,0.029607734091337087,-1.5986190064941785,-1.0008210053232647,-0.010623043264787762,-1.4400293309608516
0,-1.4050297696957144,-1.018064342889739,0.05881101327840163,0.14938113060932656,0.27221407383042434,1.29965826336818,0.4228840157293566,0.313764374809623
1,-1.0043725433125728,-0.7476733483885967,-1.1071175839844023,1.1375116518827373,-0.6238992503586712,0.8995749122913731,0.8622893956739519,-0.28634179585891223
0,0.09743482924104507,1.0774658644942483,2.5398628624300557,-1.896747726572989,-1.3942422834335078,1.3996791011373955,-1.7592994272971214,-1.3842846698315638
0,-1.555276229589396,-1.3560530860161861,0.036708101481950375,-0.8886549725465797,-1.5200125745477666,1.0996165878298076,-1.163451826117028,-1.4044619676576229
2,1.7501458880714862,1.8886388479977136,-0.7479452672920693,1.5766807724486975,-0.37235866813015317,-0.700758492015675,1.7918218095642164,0.1363530900578247
0,-1.4050297696957144,-1.018064342889739,-0.250629751871916,-0.04026008054415619,1.1526061116302375,1.29965826336818,-0.08126617862169007,1.015927246960404
0,1.0489957419010099,1.0098681158689435,2.473554127040702,-1.9865777739614807,-1.362799710654943,-0.6007376542465181,-1.958543537151543,-1.376093183367909
0,0.2977634424326301,0.5366838754919253,-0.8916141939690025,1.1175494191297395,0.17788635549473006,0.19942904790703703,1.0311337155966596,0.6347926300280978
0,1.2994065083904698,1.618247853496533,-0.7810996349867463,0.15936224698582582,-1.0640952692585777,-0.2006543031697663,-0.17946736318749276,-0.935703268250463
2,-0.6537974702273347,-0.20689135938627365,0.8710930217979854,-1.0184094854410681,-0.5295715320229769,0.9995957500605904,-0.9202925683914431,-0.7437884425305485
0,-1.6554405361851743,-1.3560530860161861,-0.4882360536837671,1.067643837247244,1.4041466938587555,1.29965826336818,1.3252782939883188,2.016033276113905
1,0.2476812891347267,1.2802591103700858,-0.9358200175619051,0.4787579710337966,-1.3785209970442254,1.3996791011373368,0.13490142495315094,-1.2080435974317163
0,0.6483385155178683,0.7394771213678013,0.11406829276952979,-0.46944808473361793,-0.8282759734193421,-0.20065430316971122,-0.48110202795166535,-0.837299047745518
1,0.44800990232628324,0.6718793727424964,0.1527483884133195,-0.569259248498609,0.3508205057768362,0.09940821013788016,-0.6099959654102992,0.05543113287141589
0,1.8503101946672644,1.8210410993724089,-0.7976768188340847,1.3870395612952149,0.24077150105185957,-1.0008210053232647,1.4839470337282916,0.82518263359244
2,0.4980920556241866,0.6042816241171917,-0.2451040239228032,-0.26982575720363594,-1.362799710654943,-0.10063346540055436,-0.41318344813313357,-1.2480081222998507
1,1.8002280413693894,1.8210410993724089,3.5068652535247984,-2.236105683373958,-1.1112591284264248,-0.900800167554106,-2.12224147439066,-1.294852077358241
1,-1.2547833098020327,-0.6124778511379871,0.0035537337872734807,-0.15005236068564642,1.0739996796838256,1.5997207766757713,-0.06880548734225775,0.8770620478622544
1,-1.2047011565041295,-1.085662091515044,0.16379984431154512,-0.17001459343864492,-0.23086709062661176,0.7995540745221612,0.009581635620121747,-0.26268932195736316
0,1.149160048496788,1.1450636131195147,3.484762341728347,-2.176218985114964,-0.26230966340517653,-0.6007376542465181,-2.001970413420848,-0.9384692247187102
0,-1.0043725433125728,-1.018064342889739,0.9595046689837905,-1.4675597223835275,0.25649278744114196,0.4994915612146266,-1.6264993170236177,-0.4132921055553817
0,1.3494886616883446,1.618247853496533,-0.3445671270068339,0.6284747166812831,2.253096158880004,-0.3006751409389267,0.8193703218705809,2.595252929349138
2,-1.4551119229935894,-1.3560530860161861,0.10854256482041696,-0.12010901155614942,1.9072278583157916,0.8995749122913731,0.048301573647510185,1.6250050456605607
0,0.14751698253894843,-0.5448801025127208,0.6058580802405703,-0.7589004596520917,-0.9068824053657539,-1.10084184309248,-0.6412941750894361,-0.9513060996098057
0,0.09743482924104507,-0.20689135938627365,-0.5048132375311055,-0.31973133908613144,-1.4728487153799195,-0.5007168164773008,-0.6550829651259237,-1.3430790106507546
0,-0.8541260834188912,-0.4096846052621496,-1.0131802088494846,0.5386446692927913,-0.1837032314587646,1.099616587829749,0.15310419027044134,0.01975738662710055
0,0.8987492820073282,0.46908612686662055,0.31852022688670395,-0.9185983216760771,-0.5295715320229769,-1.10084184309248,-1.0553484934655333,-0.7175473170625631
0,-0.503551010333653,0.13109738374017343,-0.12906373699143409,-0.46944808473361793,-0.08937551312307035,1.1996374255989646,-0.6327787183530225,-0.24896592255721414
1,1.0990778951988847,0.8746726186183724,-0.16221810468611098,-0.2897879899566337,-1.535733860937049,-0.9008001675540473,-0.3880374606374143,-1.3942137443329639
1,-0.4033867037378747,-1.085662091515044,-1.1568491355264177,1.1175494191297395,-0.8125546870300597,-0.8007793297848904,0.7911384578511167,-0.509036752533166
1,0.09743482924104507,-0.3420868566368448,-0.21747538417723913,0.5685880184222891,-0.29375223618374124,-0.700758492015675,0.8354735192998787,-0.08346952720709566
0,0.7985849754115499,0.46908612686662055,0.7937328305104061,-1.0283906018175673,0.3665417921661186,-0.900800167554106,-0.9774691729690859,-0.1460936185266392
0,-0.05281163065263657,0.2662928809907446,-0.6650593480553771,0.5685880184222891,1.1054422524623904,0.4994915612146266,0.4739865215798787,1.3588349270623206
0,-0.7038796235252095,-0.6800755997632919,-0.3887729505997364,0.598531367551786,-1.6300615792727433,0.39947072344540935,0.7401629026170782,-1.4605257776101699
0,0.44800990232628324,0.6718793727424964,3.84393465842068,-2.4157657781509423,0.759573951898178,0.09940821013788016,-2.4102631268950145,-0.651731737510427
0,0.9488314353052031,0.5366838754919253,-0.7700481790885206,1.8162275654846767,-0.45096510007656504,-1.1008418430924232,2.0981438817062306,0.10465097361406955
1,-0.9042082367167945,-1.1532598401403102,-0.5048132375311055,0.3290412253863101,1.4355892666373202,0.09940821013788016,0.26403949821271516,1.5297923133882083
0,-0.9042082367167945,-0.7476733483885967,-0.9523972014092436,0.4987202037867951,-0.3566373817408708,0.6995332367530007,0.14847537548482095,-0.16939148262456666
1,-0.7038796235252095,-0.6124778511379871,0.2632629473955758,-0.26982575720363594,1.4984744121944498,0.4994915612146266,-0.07807288234553465,1.1592959905645452
0,0.2476812891347267,-0.0716958621357025,-0.3279899431594954,-0.0003356150381599309,0.633803660783919,-0.6007376542465181,-0.07759437617571356,0.5735160559623158
0,0.39792774902840833,0.13109738374017343,1.7165293980122462,-1.717087631796005,-1.1741442739835544,-0.6007376542465181,-1.7396709089024056,-1.2589655652317528
0,-0.9542903900146694,-0.9504665942644343,0.10301683687130415,0.23921117799781833,-1.4728487153799195,0.4994915612146266,0.5922361381179954,-1.3152776020468349
0,-1.4551119229935894,-1.2884553373908814,-0.5158646934293312,-0.3396935718391292,1.8757852855372268,0.9995957500605904,-0.6905119525567832,1.4203951889709998
2,1.149160048496788,1.2126613617448194,-0.3556185829050595,0.2791356435038146,-1.0955378420371424,-0.5007168164773008,0.3061871028851498,-0.9490365968666286
0,0.54817420892209,0.40148837824135414,0.3958804181742834,-0.47942920111011644,-0.5924566775801064,-0.5007168164773008,-0.3210270659983396,-0.6520154253533241
0,0.19759913583682334,0.3338906296160494,0.21353139585356046,-0.7189759941460955,-1.284193278708531,0.09940821013788016,-0.8042987666539129,-1.2233627409481618
1,-1.354947616397811,-1.018064342889739,0.9429274851364521,-1.2280129293475492,0.47659079689109524,1.1996374255989646,-1.2331379491342889,-0.17024254615325812
0,1.2493243550925663,0.3338906296160494,-0.10696082519498283,0.11943778147982956,0.7281313791196132,-2.001029383015192,0.2567740167770599,0.7241543005406966
1,1.0990778951988847,0.46908612686662055,0.3406231386831552,-0.6990137613930969,0.9167868157910019,-1.5009251941692283,-0.6993594339824611,0.41677852276164656
0,-1.4050297696957144,-0.9504665942644343,0.5340236169021038,-0.8686927397935815,1.3255402619123435,1.3996791011373955,-0.8581648897709536,0.6052890943667955
0,-1.4551119229935894,-1.4912485832667572,0.5340236169021038,-0.9685039035585726,-0.27803094979445886,0.6995332367530007,-1.017927357899089,-0.5587530470008898
1,-1.9058513026746342,-1.8968350750185092,0.06986246917662726,-0.5193536666161134,-1.5671764337156138,0.9995957500605904,-0.5844593606330946,-1.4270506121483075
0,0.14751698253894843,0.9422703672436388,-1.2231578709157716,1.267266164777226,-1.4885700017692018,1.099616587829749,0.9242022347896247,-1.2828308050154746
0,-0.10289378395051146,-0.5448801025127208,-0.7700481790885206,0.2591734107508168,1.6085234169194265,-0.6007376542465181,-0.034626475212156595,1.6465653217207437
2,-0.7038796235252095,-0.3420868566368448,-0.6595336201062644,1.0377004881177463,-0.4038012409087179,0.8995749122913731,1.1301942581817326,-0.06024258506989242
0,0.9488314353052031,0.5366838754919253,2.025970163162564,-1.8268799119374954,-0.7182269686943654,-1.1008418430924232,-1.8197279207431425,-1.0486819516842485
0,1.0489957419010099,0.5366838754919253,0.14169693251509385,-0.46944808473361793,-1.5986190064941785,-1.3008835186308543,-0.46386604040605667,-1.4506676250694943
0,1.199242201794663,0.7394771213678013,2.020444435213451,-1.9067288429494882,-0.4824076728551298,-1.3008835186307974,-1.970672203741712,-0.9551004245085548
1,-0.7038796235252095,-0.13929361076096888,-0.6650593480553771,0.4887390874102958,0.11500120993760056,1.1996374255989646,0.36312933709390094,0.3052537395227088
0,-1.555276229589396,-1.4912485832667572,-1.4055068932364945,1.2073794665182314,-0.1208180859016351,0.8995749122914317,0.6790801252245673,0.321743095391105
0,-0.8541260834188912,-1.018064342889739,0.6887439994772626,-0.8387493906640842,0.5709185152267895,0.19942904790703703,-0.7238316066676148,0.08784246892241421
0,-1.6053583828872708,-1.423650834641491,-1.118169039882628,1.6465485870841916,-1.614340292883461,1.099616587829749,1.5181260458583943,-1.4255967119534598
2,1.0990778951988847,0.8070748699930677,0.8434643820524214,-1.1781073474650539,0.22505021466257719,-1.0008210053232647,-1.1992128382371525,-0.30577441309736614
0,-0.6537974702273347,-0.0716958621357025,-0.7479452672920693,0.7083236476932764,-0.6867843959158006,1.1996374255989646,0.5989938170877194,-0.4568381894400926
0,-0.9042082367167945,-1.6264440805173284,-0.15669237673699815,-0.898636088923079,1.592802130530144,-0.6007376542464594,-1.2845041216498136,0.7717429361866915
0,0.2476812891347267,-0.20689135938627365,0.22458285175178608,0.2791356435038146,1.388425407469473,-0.8007793297848904,0.745045618635665,1.448976739142886
0,1.399570814986248,0.40148837824135414,-0.7479452672920693,0.3190601090098116,1.4984744121944498,-2.201071058553566,0.06427782046032349,1.5840121523619246
1,0.9989135886031064,0.5366838754919253,0.38482896227605773,-0.47942920111011644,-1.6300615792727433,-1.2008626808616387,-0.3279019301525085,-1.4758449211266154
0,-0.4033867037378747,-1.018064342889739,-0.4550816859890902,0.46877685465729807,1.3727041210801907,-0.700758492015675,0.5012906695558118,1.565182371789627
1,-0.4033867037378747,-1.018064342889739,1.1197507795080621,-1.1082395328295602,0.6652462335624838,-0.700758492015675,-0.9424405682517497,0.011459517222359366
2,1.4496529682841228,0.6718793727424964,-0.3887729505997364,0.8680215097172621,0.3508205057768362,-1.9010085452459766,1.127489233507436,0.7192606852507208
